dataset,location,n_years,year_min,year_max,years
who_air_quality,Firmo,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Fiumicino,4,2018,2021,"[2018, 2019, 2020, 2021]"
who_air_quality,Flamierge,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Flensburg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Fleville Devant Nancy,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Florange,2,2015,2016,"[2015, 2016]"
who_air_quality,Focsani,6,2016,2022,"[2016, 2017, 2018, 2019, 2021, 2022]"
who_air_quality,Foen,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Foggia,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Foligno,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Fontanafredda,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Fontechiari,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Forbach,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Forli,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Fort De France,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Fort William,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Fos Sur Mer,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Fougeres,3,2015,2017,"[2015, 2016, 2017]"
who_air_quality,Foz Calanda,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Francavilla Al Mare,5,2017,2021,"[2017, 2018, 2019, 2020, 2021]"
who_air_quality,Francavilla Fontana,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Frankenthal,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Frankfurt Am Main,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Frankfurt Order,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Frauenfeld,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Fredrikstad,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Freiberg Am Neckar,3,2015,2017,"[2015, 2016, 2017]"
who_air_quality,Freiberg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Freiburg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Frejus,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Fribourg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Friedrichshafen,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Frolois,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Frosinone,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Frossay,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Frutigen,6,2015,2021,"[2015, 2016, 2017, 2018, 2020, 2021]"
who_air_quality,Frydlant,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Fulda,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Fulgatore Torretta,1,2021,2021,[2021]
who_air_quality,Funchal,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Funes,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Furiani,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Furstenberg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Furstenfeld,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Furth,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gabbio Cereda Ramate,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gacko,1,2020,2020,[2020]
who_air_quality,Gaeta,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gailitz,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Galanta,2,2020,2021,"[2020, 2021]"
who_air_quality,Galati,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Galatina,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Galilea,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gallio,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gallivare,1,2018,2018,[2018]
who_air_quality,Galtur,1,2018,2018,[2018]
who_air_quality,Galway,6,2015,2021,"[2015, 2016, 2018, 2019, 2020, 2021]"
who_air_quality,Gambara,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gan Hadarom,6,2016,2021,"[2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gan Shemuel,6,2016,2021,"[2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gan Yavne,6,2016,2021,"[2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gandia,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gandrange,4,2015,2018,"[2015, 2016, 2017, 2018]"
who_air_quality,Ganserndorf,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gap,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gardanne,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Garmisch Partenkirchen,1,2015,2015,[2015]
who_air_quality,Garnat Sur Engievre,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Garour,2,2016,2017,"[2016, 2017]"
who_air_quality,Gartringen,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Garz,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gavle,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Gaziemir,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Gdansk,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Gdynia,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Gebze,3,2018,2020,"[2018, 2019, 2020]"
who_air_quality,Gedera,4,2015,2018,"[2015, 2016, 2017, 2018]"
who_air_quality,Gehlberg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gela,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gelibolu,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Gellik,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Gelnica,6,2016,2021,"[2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Genas,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Geneve,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Genissiat,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Genk,2,2015,2016,"[2015, 2016]"
who_air_quality,Genova,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gent,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Gera,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gevar Am,6,2016,2021,"[2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gevgelija,1,2021,2021,[2021]
who_air_quality,Gharb,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Giammoro,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Giano dell Umbria,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Giardino Botto,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gibraltar,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Giessen,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gijon,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Giresun,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Girona,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Giubiasco,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Giudecca,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Giurgiu,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Givataim,1,2015,2015,[2015]
who_air_quality,Gjorce Petro,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gjovik,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gladbeck,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Glarus,3,2016,2020,"[2016, 2018, 2020]"
who_air_quality,Glasgow,1,2020,2020,[2020]
who_air_quality,Glashutten,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Glauchau,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Glinzendorf,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gliwice,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Glogow,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Glommen,2,2020,2021,"[2020, 2021]"
who_air_quality,Glubczyce,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Gniezno,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Goczalkowice Zdroj,1,2020,2020,[2020]
who_air_quality,Godow,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Goldap,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Gomel,2,2020,2021,"[2020, 2021]"
who_air_quality,Gonc,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Gorazde,4,2016,2021,"[2016, 2017, 2019, 2021]"
who_air_quality,Gorizia,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gorlice,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Gorlitz,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gorna Oryahovitsa,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Gorno Orizari,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gorukle,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Gorzow Wielkopolski,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Goslar,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Goss,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gostivar,1,2021,2021,[2021]
who_air_quality,Goteborg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gottingen,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Grabs,2,2018,2019,"[2018, 2019]"
who_air_quality,Grado Pineta,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Grainau,6,2016,2021,"[2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Grajewo,1,2020,2020,[2020]
who_air_quality,Granada,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Granadilla De Abona,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Grand Couronne,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Granollers,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gravelines,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gravenhage,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Graz,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Greater Alkmaar,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Greater Amsterdam,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Greater Belfast,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Greater Ede,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Greater Eindhoven,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Greater Glasgow,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Greater Haarlem,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Greater Heemskerk,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Greater Heerlen,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Greater Leiden,1,2015,2015,[2015]
who_air_quality,Greater Manchester,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Greater Nottingham,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Greater Rotterdam,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Grebenau,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Greiz,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Grenoble,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Greppin,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gressan,4,2015,2018,"[2015, 2016, 2017, 2018]"
who_air_quality,Grevenbroich,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Grimbergen,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Groa,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Grodno,2,2020,2021,"[2020, 2021]"
who_air_quality,Groningen,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Grono,1,2021,2021,[2021]
who_air_quality,Grossalmerode,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Grosseto,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Grottaglie,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Grudziadz,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Grumento Nova,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Grunbach,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Grundarhverfi,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Guadalajara,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Guadalix De La Sierra,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Guardia Perticara,4,2018,2021,"[2018, 2019, 2020, 2021]"
who_air_quality,Guardiaregia,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Guardo,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gubbio,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gueret,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Guidonia,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Guillena,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Guimaraes,4,2017,2020,"[2017, 2018, 2019, 2020]"
who_air_quality,Guipry,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Gullringen,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gulubovo,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Gulzow,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gumushane,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Gustrow,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Gvaram,1,2015,2015,[2015]
who_air_quality,Gyongyossolymos,1,2020,2020,[2020]
who_air_quality,Gyor,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Haarlemmermeer,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Habay,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Hadera,6,2016,2021,"[2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hadzici,1,2021,2021,[2021]
who_air_quality,Hagen,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Haguenau,1,2021,2021,[2021]
who_air_quality,Haifa,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hainburg An Der Donau,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hajduboszormeny,2,2019,2020,"[2019, 2020]"
who_air_quality,Hajnowka,2,2015,2016,"[2015, 2016]"
who_air_quality,Hakkari,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Halberstadt,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Halden,2,2018,2019,"[2018, 2019]"
who_air_quality,Halfweg,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Hall In Tirol,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hallaton,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Halle And Der Saale,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Halle,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Hallein,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hallstahammar,1,2016,2016,[2016]
who_air_quality,Hallstatt,1,2019,2019,[2019]
who_air_quality,Halluin,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Halmstad,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Halton,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Hama Pil,6,2016,2021,"[2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hamar,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hamburg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hameln,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hamm,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Hanau,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Handlova,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hannover,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Haringey,1,2020,2020,[2020]
who_air_quality,Harjavalta,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Harkingen,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Harnes,5,2017,2021,"[2017, 2018, 2019, 2020, 2021]"
who_air_quality,Harnosand,2,2016,2017,"[2016, 2017]"
who_air_quality,Harstad,4,2018,2021,"[2018, 2019, 2020, 2021]"
who_air_quality,Hartberg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hartlepool,4,2017,2020,"[2017, 2018, 2019, 2020]"
who_air_quality,Haskovo,7,2015,2022,"[2015, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Hasselt,4,2015,2020,"[2015, 2016, 2019, 2020]"
who_air_quality,Hattingen,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Havinnes,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Havirov,2,2020,2021,"[2020, 2021]"
who_air_quality,Havran,2,2020,2021,"[2020, 2021]"
who_air_quality,Hayange,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hedemora,2,2019,2020,"[2019, 2020]"
who_air_quality,Heidelberg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Heidenheim An Der Brenz,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Heilbronn,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Heiligenblut,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Heiterwang,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hellendoorn,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Helsingborg,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Helsinki Helsingfors,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hemfurth Edersee,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hemmingen,2,2016,2017,"[2016, 2017]"
who_air_quality,Heppenheim An Der Bergstrasse,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Herdorf,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hernani,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Herre,2,2015,2016,"[2015, 2016]"
who_air_quality,Herrenberg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hertsmere,1,2020,2020,[2020]
who_air_quality,Hesperange,3,2018,2020,"[2018, 2019, 2020]"
who_air_quality,Hetzendorf,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hidirbey,1,2020,2020,[2020]
who_air_quality,Highland,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Higuera De Vargas,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hildesheim,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hillingdon,1,2020,2020,[2020]
who_air_quality,Hillscheid,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hilversum,3,2015,2017,"[2015, 2016, 2017]"
who_air_quality,Himberg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hochst,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hodonin,2,2020,2021,"[2020, 2021]"
who_air_quality,Hoevenen,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Hof,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hoganas,2,2015,2016,"[2015, 2016]"
who_air_quality,Holboca,6,2015,2022,"[2015, 2016, 2018, 2020, 2021, 2022]"
who_air_quality,Holon,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Honfleur,1,2021,2021,[2021]
who_air_quality,Honiton,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Hope,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Horben,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Horgen,2,2017,2018,"[2017, 2018]"
who_air_quality,Horley,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Hornaing,2,2015,2016,"[2015, 2016]"
who_air_quality,Horni Stropnice,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Horsham,1,2020,2020,[2020]
who_air_quality,Horyniec Zdroj,1,2019,2019,[2019]
who_air_quality,Houtain l Eveque,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Houtem,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Houthalen,2,2019,2020,"[2019, 2020]"
who_air_quality,Hova,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hradec Kralove,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Hrastnik,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Huelva,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Huesca,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Huijbergen,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Humble,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Humenne,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
