who_region,iso3,country_name,city,year,version,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,type_of_stations,reference,web_link,population,population_source,latitude,longitude,who_ms
4_Eur,ITA,Italy,Monte Romano/ITA,2020,V6.0  (2023),16.398,NA,4.296,93,NA,95,Suburban,NA,NA,NA,NA,42.2686,11.8943,1
4_Eur,ITA,Italy,Monte Romano/ITA,2021,V6.0  (2023),16.891,NA,6.377,99,NA,95,Suburban,NA,NA,NA,NA,42.2686,11.8943,1
4_Eur,ITA,Italy,Monte Sant Angelo/ITA,2013,"V4.0 (2018), V4.0 (2018)",15.287,NA,8.25,NA,NA,97,NA,NA,NA,13098,"manual, manual",41.66528,15.945,1
4_Eur,ITA,Italy,Montebello Vicentino/ITA,2010,V4.0 (2018),NA,NA,30.154,NA,NA,94,NA,NA,NA,5097,city_pop,45.466389,11.387222,1
4_Eur,ITA,Italy,Montebello Vicentino/ITA,2013,"V4.0 (2018), V4.0 (2018)",NA,NA,26.831,NA,NA,94,Suburban,NA,NA,5097,city_pop,45.4663945,11.387211,1
4_Eur,ITA,Italy,Montebello Vicentino/ITA,2014,V6.0  (2023),NA,NA,26.744,NA,NA,96,Suburban,NA,NA,NA,NA,45.4664,11.3872,1
4_Eur,ITA,Italy,Montebello Vicentino/ITA,2015,V6.0  (2023),NA,NA,29.056,NA,NA,95,Suburban,NA,NA,NA,NA,45.4664,11.3872,1
4_Eur,ITA,Italy,Montebello Vicentino/ITA,2016,V6.0  (2023),NA,NA,28.744,NA,NA,95,Suburban,NA,NA,NA,NA,45.4664,11.3872,1
4_Eur,ITA,Italy,Montebello Vicentino/ITA,2017,V6.0  (2023),NA,NA,30.206,NA,NA,94,Suburban,NA,NA,NA,NA,45.4664,11.3872,1
4_Eur,ITA,Italy,Montebello Vicentino/ITA,2018,V6.0  (2023),NA,NA,30.171,NA,NA,94,Suburban,NA,NA,NA,NA,45.4664,11.3872,1
4_Eur,ITA,Italy,Montebello Vicentino/ITA,2019,V6.0  (2023),NA,NA,28.681,NA,NA,97,Suburban,NA,NA,NA,NA,45.4664,11.3872,1
4_Eur,ITA,Italy,Montebello Vicentino/ITA,2020,V6.0  (2023),NA,NA,17.828,NA,NA,98,Suburban,NA,NA,NA,NA,45.4664,11.3872,1
4_Eur,ITA,Italy,Montecatini Terme/ITA,2010,"V4.0 (2018), V4.0 (2018)",NA,NA,31.682,NA,NA,95,NA,NA,NA,17954,"city_pop, city_pop",43.882778,10.7672225,1
4_Eur,ITA,Italy,Montecchio Maggiore/ITA,2010,V4.0 (2018),NA,NA,35.238,NA,NA,97,NA,NA,NA,20815,city_pop,45.501111,11.425833,1
4_Eur,ITA,Italy,Montecerboli/ITA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",9.527,NA,5.442,98,NA,94,Suburban,NA,NA,18552,"Calculated, Calculated",43.24778533,10.881678,1
4_Eur,ITA,Italy,Montecerboli/ITA,2014,V6.0  (2023),8.212,NA,9.123,98,NA,95,Suburban,NA,NA,NA,NA,43.2478,10.8817,1
4_Eur,ITA,Italy,Montecerboli/ITA,2015,V6.0  (2023),11.031,NA,8.597,99,NA,94,Suburban,NA,NA,NA,NA,43.2478,10.8817,1
4_Eur,ITA,Italy,Montecerboli/ITA,2016,V6.0  (2023),10.479,NA,4.667,97,NA,91,Suburban,NA,NA,NA,NA,43.2478,10.8817,1
4_Eur,ITA,Italy,Montecerboli/ITA,2017,V6.0  (2023),11.291,NA,3.787,97,NA,90,Suburban,NA,NA,NA,NA,43.2478,10.8817,1
4_Eur,ITA,Italy,Montecerboli/ITA,2018,V6.0  (2023),11.684,NA,4.056,95,NA,93,Suburban,NA,NA,NA,NA,43.2478,10.8817,1
4_Eur,ITA,Italy,Montecerboli/ITA,2019,V6.0  (2023),11.545,NA,4.507,96,NA,94,Suburban,NA,NA,NA,NA,43.2478,10.8817,1
4_Eur,ITA,Italy,Montecerboli/ITA,2020,V6.0  (2023),10.93,NA,3.819,98,NA,95,Suburban,NA,NA,NA,NA,43.2478,10.8817,1
4_Eur,ITA,Italy,Montecerboli/ITA,2021,V6.0  (2023),11.359,NA,3.609,96,NA,94,Suburban,NA,NA,NA,NA,43.2478,10.8817,1
4_Eur,ITA,Italy,Montelupo Fiorentino/ITA,2010,V4.0 (2018),22.447,NA,NA,96,NA,NA,NA,NA,NA,11177,city_pop,43.730278,11.021111,1
4_Eur,ITA,Italy,Montemarciano/ITA,2010,"V4.0 (2018), V4.0 (2018)",40.053,23.706,NA,93,91,NA,NA,NA,NA,193,"city_pop, city_pop",43.648891,13.344999,1
4_Eur,ITA,Italy,Montemonaco/ITA,2014,V6.0  (2023),9.307,5.642,4.41,84,81,82,Rural,NA,NA,NA,NA,42.9006,13.3367,1
4_Eur,ITA,Italy,Montemonaco/ITA,2015,V6.0  (2023),8.727,6.26,2.471,83,70,76,Rural,NA,NA,NA,NA,42.9006,13.3367,1
4_Eur,ITA,Italy,Montemonaco/ITA,2016,V6.0  (2023),8.678,5.869,2.958,74,70,57,Rural,NA,NA,NA,NA,42.9006,13.3367,1
4_Eur,ITA,Italy,Montemonaco/ITA,2017,V6.0  (2023),9.033,5.881,3.99,49,65,82,Rural,NA,NA,NA,NA,42.9006,13.3367,1
4_Eur,ITA,Italy,Montemonaco/ITA,2018,V6.0  (2023),14.719,5.796,4.598,85,82,84,Rural,NA,NA,NA,NA,42.9006,13.3367,1
4_Eur,ITA,Italy,Montemonaco/ITA,2019,V6.0  (2023),16.957,6.411,5.344,96,96,91,Rural,NA,NA,NA,NA,42.9006,13.3367,1
4_Eur,ITA,Italy,Montemonaco/ITA,2020,V6.0  (2023),11.486,4.924,9.264,96,18,82,Rural,NA,NA,NA,NA,42.9006,13.3367,1
4_Eur,ITA,Italy,Montemonaco/ITA,2021,V6.0  (2023),12.332,NA,11.966,96,NA,96,Rural,NA,NA,NA,NA,42.9006,13.3367,1
4_Eur,PRT,Portugal,Montemor O Velho/PRT,2010,"V4.0 (2018), V4.0 (2018)",20.595,NA,9.836,97,NA,99,NA,NA,NA,26171,"manual, manual",40.184444,-8.677778,1
4_Eur,PRT,Portugal,Montemor O Velho/PRT,2013,V4.0 (2018),18.696,NA,7.409,88,NA,48,Rural,NA,NA,NA,NA,40.1828,-8.6767,1
4_Eur,PRT,Portugal,Montemor O Velho/PRT,2014,V6.0  (2023),17.266,NA,9.557,99,NA,88,Rural,NA,NA,NA,NA,40.1828,-8.6767,1
4_Eur,PRT,Portugal,Montemor O Velho/PRT,2015,V6.0  (2023),19.522,NA,10.689,99,NA,95,Rural,NA,NA,NA,NA,40.1828,-8.6767,1
4_Eur,PRT,Portugal,Montemor O Velho/PRT,2016,V6.0  (2023),17.807,NA,9.904,84,NA,100,Rural,NA,NA,NA,NA,40.1828,-8.6767,1
4_Eur,PRT,Portugal,Montemor O Velho/PRT,2017,V6.0  (2023),23.013,NA,9.6,99,NA,99,Rural,NA,NA,NA,NA,40.1828,-8.6767,1
4_Eur,PRT,Portugal,Montemor O Velho/PRT,2018,V6.0  (2023),18.962,NA,6.673,78,NA,42,Rural,NA,NA,NA,NA,40.1828,-8.6767,1
4_Eur,ITA,Italy,Montemurlo/ITA,2010,V4.0 (2018),NA,NA,54.178,NA,NA,84,NA,NA,NA,18801,city_pop,43.911667,11.063611,1
4_Eur,ITA,Italy,Montemurro/ITA,2015,V6.0  (2023),18.009,NA,4.402,99,NA,97,Rural,NA,NA,NA,NA,40.3156,15.9548,1
4_Eur,ITA,Italy,Montemurro/ITA,2016,V6.0  (2023),18.092,NA,3.386,96,NA,95,Rural,NA,NA,NA,NA,40.3156,15.9548,1
4_Eur,ITA,Italy,Montemurro/ITA,2017,V6.0  (2023),18.051,NA,4.745,93,NA,96,Rural,NA,NA,NA,NA,40.3156,15.9548,1
4_Eur,ITA,Italy,Montemurro/ITA,2018,V6.0  (2023),16.691,8.975,3.105,96,98,97,Rural,NA,NA,NA,NA,40.3156,15.9548,1
4_Eur,ITA,Italy,Montemurro/ITA,2019,V6.0  (2023),18.941,9.99,3.63,93,94,96,Rural,NA,NA,NA,NA,40.3156,15.9548,1
4_Eur,ITA,Italy,Montemurro/ITA,2020,V6.0  (2023),15.862,8.347,3.825,89,89,88,Rural,NA,NA,NA,NA,40.3156,15.9548,1
4_Eur,ITA,Italy,Montemurro/ITA,2021,V6.0  (2023),18.206,8.141,3.393,84,85,86,Rural,NA,NA,NA,NA,40.3156,15.9548,1
4_Eur,ITA,Italy,Montesilvano Marina/ITA,2014,V6.0  (2023),23.958,15.318,24.526,97,96,95,Urban,NA,NA,NA,NA,42.5175,14.1483,1
4_Eur,ITA,Italy,Montesilvano Marina/ITA,2015,V6.0  (2023),25.861,17.126,25.61,99,99,94,Urban,NA,NA,NA,NA,42.5175,14.1483,1
4_Eur,ITA,Italy,Montesilvano Marina/ITA,2016,V6.0  (2023),24.16,15.981,24.573,99,99,96,Urban,NA,NA,NA,NA,42.5175,14.1483,1
4_Eur,ITA,Italy,Montesilvano Marina/ITA,2017,V6.0  (2023),22.621,14.567,27.184,97,97,95,Urban,NA,NA,NA,NA,42.5175,14.1483,1
4_Eur,ITA,Italy,Montesilvano Marina/ITA,2018,V6.0  (2023),24.611,16.099,12.12,100,100,100,Urban,NA,NA,NA,NA,42.5175,14.1483,1
4_Eur,ITA,Italy,Montesilvano Marina/ITA,2019,V6.0  (2023),23.556,13.854,26.984,96,95,93,Urban,NA,NA,NA,NA,42.5175,14.1483,1
4_Eur,ITA,Italy,Montesilvano Marina/ITA,2020,V6.0  (2023),21.355,13.761,22.494,99,99,95,Urban,NA,NA,NA,NA,42.5175,14.1483,1
4_Eur,ITA,Italy,Montesilvano Marina/ITA,2021,V6.0  (2023),21.101,12.832,22.727,97,98,96,Urban,NA,NA,NA,NA,42.5175,14.1483,1
4_Eur,ITA,Italy,Montesilvano/ITA,2010,V4.0 (2018),29.652,NA,NA,97,NA,NA,NA,NA,NA,50413,manual,42.526665,14.148334,1
4_Eur,ITA,Italy,Montesolaro/ITA,2013,V4.0 (2018),27.003,NA,43.002,95,NA,98,Suburban,NA,NA,NA,NA,45.7272,9.1258,1
4_Eur,ITA,Italy,Montesolaro/ITA,2014,V6.0  (2023),27.429,NA,40.129,91,NA,96,Suburban,NA,NA,NA,NA,45.7272,9.1258,1
4_Eur,ITA,Italy,Montesolaro/ITA,2015,V6.0  (2023),33.35,NA,33.624,98,NA,98,Suburban,NA,NA,NA,NA,45.7272,9.1258,1
4_Eur,ITA,Italy,Montesolaro/ITA,2016,V6.0  (2023),30.855,NA,26.299,85,NA,100,Suburban,NA,NA,NA,NA,45.7272,9.1258,1
4_Eur,ITA,Italy,Montesolaro/ITA,2017,V6.0  (2023),29.397,NA,26.857,98,NA,100,Suburban,NA,NA,NA,NA,45.7272,9.1258,1
4_Eur,ITA,Italy,Montesolaro/ITA,2018,V6.0  (2023),25.752,NA,25.252,98,NA,100,Suburban,NA,NA,NA,NA,45.7272,9.1258,1
4_Eur,ITA,Italy,Montesolaro/ITA,2019,V6.0  (2023),22.351,NA,26.42,98,NA,99,Suburban,NA,NA,NA,NA,45.7272,9.1258,1
4_Eur,ITA,Italy,Montesolaro/ITA,2020,V6.0  (2023),24.799,NA,23.299,98,NA,97,Suburban,NA,NA,NA,NA,45.7272,9.1258,1
4_Eur,ITA,Italy,Montesolaro/ITA,2021,V6.0  (2023),24.918,NA,24.95,95,NA,100,Suburban,NA,NA,NA,NA,45.7272,9.1258,1
4_Eur,FRA,France,Montgeron/FRA,2010,V4.0 (2018),NA,NA,29.101,NA,NA,94,NA,NA,NA,23761,city_pop,48.7067,2.4572,1
4_Eur,FRA,France,Montlucon/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",19.971,NA,21.252,96,NA,98,NA,NA,NA,38166,"old database, old database, old database",46.34250633,2.599953667,1
4_Eur,FRA,France,Montlucon/FRA,2013,"V4.0 (2018), V4.0 (2018)",19.77,NA,19.659,99,NA,100,"Urban, Urban",NA,NA,NA,NA,46.342,2.6015,1
4_Eur,FRA,France,Montlucon/FRA,2014,"V6.0  (2023), V6.0  (2023)",16.045,NA,17.99,99,NA,99,"Urban, Urban",NA,NA,NA,NA,46.342,2.6015,1
4_Eur,FRA,France,Montlucon/FRA,2015,"V6.0  (2023), V6.0  (2023)",19.509,NA,18.919,94,NA,97,"Urban, Urban",NA,NA,NA,NA,46.342,2.6015,1
4_Eur,FRA,France,Montlucon/FRA,2016,"V6.0  (2023), V6.0  (2023)",17.512,NA,16.991,94,NA,97,"Urban, Urban",NA,NA,NA,NA,46.342,2.6015,1
4_Eur,FRA,France,Montlucon/FRA,2017,"V6.0  (2023), V6.0  (2023)",14.414,NA,15.688,96,NA,62,"Urban, Urban",NA,NA,NA,NA,46.34035,2.5995,1
4_Eur,FRA,France,Montlucon/FRA,2018,V6.0  (2023),12.183,NA,14.645,98,NA,99,Urban,NA,NA,NA,NA,46.3407,2.594,1
4_Eur,FRA,France,Montlucon/FRA,2019,V6.0  (2023),12.007,6.159,14.858,99,76,100,Urban,NA,NA,NA,NA,46.3407,2.594,1
4_Eur,FRA,France,Montlucon/FRA,2020,V6.0  (2023),11.159,6.672,12.237,100,99,100,Urban,NA,NA,NA,NA,46.3407,2.594,1
4_Eur,FRA,France,Montlucon/FRA,2021,V6.0  (2023),12.735,8.41,12.645,99,99,100,Urban,NA,NA,NA,NA,46.3407,2.594,1
4_Eur,FRA,France,Montoir De Bretagne/FRA,2010,V4.0 (2018),NA,NA,12.445,NA,NA,98,NA,NA,NA,7181,city_pop,47.331522,-2.151625,1
4_Eur,FRA,France,Montoir De Bretagne/FRA,2013,V4.0 (2018),NA,NA,10.24,NA,NA,99,Suburban,NA,NA,NA,NA,47.3315,-2.1516,1
4_Eur,FRA,France,Montoir De Bretagne/FRA,2014,V6.0  (2023),NA,NA,8.903,NA,NA,99,Suburban,NA,NA,NA,NA,47.3315,-2.1516,1
4_Eur,FRA,France,Montoir De Bretagne/FRA,2015,V6.0  (2023),NA,NA,8.109,NA,NA,99,Suburban,NA,NA,NA,NA,47.3315,-2.1516,1
4_Eur,FRA,France,Montoir De Bretagne/FRA,2016,V6.0  (2023),NA,NA,9.212,NA,NA,97,Suburban,NA,NA,NA,NA,47.3315,-2.1516,1
4_Eur,FRA,France,Montoir De Bretagne/FRA,2017,V6.0  (2023),NA,NA,8.478,NA,NA,98,Suburban,NA,NA,NA,NA,47.3315,-2.1516,1
4_Eur,FRA,France,Montoir De Bretagne/FRA,2018,V6.0  (2023),NA,NA,7.589,NA,NA,100,Suburban,NA,NA,NA,NA,47.3315,-2.1516,1
4_Eur,FRA,France,Montoir De Bretagne/FRA,2019,V6.0  (2023),NA,NA,7.062,NA,NA,100,Suburban,NA,NA,NA,NA,47.3315,-2.1516,1
4_Eur,FRA,France,Montoir De Bretagne/FRA,2020,V6.0  (2023),NA,NA,5.818,NA,NA,100,Suburban,NA,NA,NA,NA,47.3315,-2.1516,1
4_Eur,FRA,France,Montoir De Bretagne/FRA,2021,"V6.0  (2023), V6.0  (2023)",16.066,10.319,6.344,100,100,76,"Suburban, Suburban",NA,NA,NA,NA,47.3263,-2.13945,1
4_Eur,ITA,Italy,Montopoli In Val Darno/ITA,2010,V4.0 (2018),29.411,NA,NA,99,NA,NA,NA,NA,NA,11022,city_pop,43.690277,10.762777,1
4_Eur,ESP,Spain,Montornes Del Valles/ESP,2015,V6.0  (2023),24.907,NA,NA,30,NA,NA,Suburban,NA,NA,NA,NA,41.5524,2.2653,1
4_Eur,ESP,Spain,Montornes Del Valles/ESP,2016,V6.0  (2023),22.242,NA,NA,34,NA,NA,Suburban,NA,NA,NA,NA,41.5524,2.2653,1
4_Eur,ESP,Spain,Montornes Del Valles/ESP,2017,V6.0  (2023),23.879,NA,NA,34,NA,NA,Suburban,NA,NA,NA,NA,41.5524,2.2653,1
4_Eur,ESP,Spain,Montornes Del Valles/ESP,2018,V6.0  (2023),22.814,NA,NA,31,NA,NA,Suburban,NA,NA,NA,NA,41.5524,2.2653,1
4_Eur,ESP,Spain,Montornes Del Valles/ESP,2019,V6.0  (2023),24.14,NA,NA,40,NA,NA,Suburban,NA,NA,NA,NA,41.5524,2.2653,1
4_Eur,ESP,Spain,Montornes Del Valles/ESP,2020,V6.0  (2023),22.156,NA,NA,46,NA,NA,Suburban,NA,NA,NA,NA,41.5524,2.2653,1
4_Eur,ESP,Spain,Montornes Del Valles/ESP,2021,V6.0  (2023),23.133,NA,NA,51,NA,NA,Suburban,NA,NA,NA,NA,41.5524,2.2653,1
4_Eur,FRA,France,Montpellier/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",23.7,13.966,35.556,90,89,96,NA,NA,NA,462162,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",43.60019317,3.883213167,1
4_Eur,FRA,France,Montpellier/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.19,14.203,32.007,98,96,99,"Urban, Urban, Urban, Urban",NA,NA,462162,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",43.604375,3.881625,1
4_Eur,FRA,France,Montpellier/FRA,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.905,15.764,31.442,95,93,99,"Urban, Urban, Urban, Urban",NA,NA,462162,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",43.604375,3.881625,1
4_Eur,FRA,France,Montpellier/FRA,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.096,15.393,32.433,98,90,99,"Urban, Urban, Urban, Urban",NA,NA,462162,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",43.604375,3.881625,1
4_Eur,FRA,France,Montpellier/FRA,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.998,15.459,30.696,97,94,99,"Urban, Urban, Urban, Urban",NA,NA,462162,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",43.604375,3.881625,1
4_Eur,FRA,France,Montpellier/FRA,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.373,13.428,31.116,97,91,94,"Urban, Urban, Urban, Urban",NA,NA,462162,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",43.604375,3.881625,1
4_Eur,FRA,France,Montpellier/FRA,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.048,10.365,28.611,84,88,98,"Urban, Urban, Urban, Urban",NA,NA,462162,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",43.604375,3.881625,1
4_Eur,FRA,France,Montpellier/FRA,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.843,8.177,27.826,98,97,98,"Urban, Urban, Urban, Urban",NA,NA,462162,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",43.604375,3.881625,1
4_Eur,FRA,France,Montpellier/FRA,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",15.612,7.936,21.715,98,96,99,"Urban, Urban, Urban, Urban",NA,NA,462162,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",43.604375,3.881625,1
4_Eur,FRA,France,Montpellier/FRA,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.376,7.35,21.526,97,95,97,"Urban, Urban, Urban, Urban",NA,NA,462162,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",43.604375,3.881625,1
4_Eur,CHE,Switzerland,Montreux/CHE,2011,V4.0 (2018),NA,NA,23.7,NA,NA,NA,NA,NA,NA,NA,NA,46.4325554,6.91170674,1
4_Eur,CHE,Switzerland,Montreux/CHE,2012,V4.0 (2018),NA,NA,23.4,NA,NA,NA,NA,NA,NA,NA,NA,46.4325554,6.91170674,1
4_Eur,CHE,Switzerland,Montreux/CHE,2013,V4.0 (2018),NA,NA,23.4,NA,NA,NA,NA,NA,NA,NA,NA,46.4325554,6.91170674,1
4_Eur,CHE,Switzerland,Montreux/CHE,2014,V5.0 (2022),12.5,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,46.4325554,6.91170674,1
4_Eur,CHE,Switzerland,Montreux/CHE,2015,V5.0 (2022),NA,NA,22.2,NA,NA,NA,NA,NA,NA,NA,NA,46.4325554,6.91170674,1
4_Eur,CHE,Switzerland,Montreux/CHE,2016,V5.0 (2022),12.2,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,46.4325554,6.91170674,1
4_Eur,CHE,Switzerland,Montreux/CHE,2017,V5.0 (2022),NA,NA,20.3,NA,NA,NA,NA,NA,NA,NA,NA,46.4325554,6.91170674,1
4_Eur,CHE,Switzerland,Montreux/CHE,2018,V5.0 (2022),12,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,46.4325554,6.91170674,1
4_Eur,CHE,Switzerland,Montreux/CHE,2019,V5.0 (2022),NA,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA,46.4325554,6.91170674,1
4_Eur,CHE,Switzerland,Montreux/CHE,2020,V6.0  (2023),10.6,NA,14.1,NA,NA,NA,Background,National Air Pollution Monitoring Network NABEL,https://www.bafu.admin.ch/bafu/en/home/topics/air/state/data/national-air-pollution-monitoring-network--nabel-.html; data: https://www.arias.ch/ibonline/ib_online.php,NA,NA,46.43255539,6.911706739,1
4_Eur,CHE,Switzerland,Montreux/CHE,2021,V6.0  (2023),10.7,NA,14.7,NA,NA,NA,Background,National Air Pollution Monitoring Network NABEL,https://www.bafu.admin.ch/bafu/en/home/topics/air/state/data/national-air-pollution-monitoring-network--nabel-.html; data: https://www.arias.ch/ibonline/ib_online.php,NA,NA,46.43255539,6.911706739,1
4_Eur,FRA,France,Montsauche Les Settons/FRA,2013,V4.0 (2018),NA,NA,3.552,NA,NA,93,Rural,NA,NA,NA,NA,47.2748,4.0995,1
4_Eur,FRA,France,Montsauche Les Settons/FRA,2014,V6.0  (2023),NA,NA,2.782,NA,NA,94,Rural,NA,NA,NA,NA,47.2748,4.0995,1
4_Eur,FRA,France,Montsauche Les Settons/FRA,2015,V6.0  (2023),13.565,9.569,3.467,88,88,92,Rural,NA,NA,NA,NA,47.2748,4.0995,1
4_Eur,FRA,France,Montsauche Les Settons/FRA,2016,V6.0  (2023),11.269,7.64,2.91,88,16,95,Rural,NA,NA,NA,NA,47.2748,4.0995,1
4_Eur,FRA,France,Montsauche Les Settons/FRA,2017,V6.0  (2023),9.4,7.296,3.259,99,98,99,Rural,NA,NA,NA,NA,47.2748,4.0995,1
4_Eur,FRA,France,Montsauche Les Settons/FRA,2018,V6.0  (2023),11.148,7.639,2.89,96,96,96,Rural,NA,NA,NA,NA,47.2748,4.0995,1
4_Eur,FRA,France,Montsauche Les Settons/FRA,2019,V6.0  (2023),11.032,5.758,3.014,92,93,93,Rural,NA,NA,NA,NA,47.2748,4.0995,1
4_Eur,FRA,France,Montsauche Les Settons/FRA,2020,V6.0  (2023),10.801,6.394,1.941,90,96,99,Rural,NA,NA,NA,NA,47.2748,4.0995,1
4_Eur,FRA,France,Montsauche Les Settons/FRA,2021,V6.0  (2023),10.164,6.7,1.966,98,93,99,Rural,NA,NA,NA,NA,47.2748,4.0995,1
4_Eur,ESP,Spain,Montseny/ESP,2010,V4.0 (2018),NA,NA,3.899,NA,NA,98,NA,NA,NA,362,city_pop,41.76,2.583333,1
4_Eur,ITA,Italy,Monza/ITA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",40.43,33.384,41.09,92,92,89,NA,NA,NA,116434,"old database, old database, old database",45.581112,9.274445,1
4_Eur,ITA,Italy,Monza/ITA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",38.519,30.994,42.762,NA,NA,98,NA,NA,NA,116434,"old database, old database, old database, old database",45.5863875,9.2748575,1
4_Eur,ITA,Italy,Monzambano/ITA,2010,V4.0 (2018),NA,NA,30.753,NA,NA,85,NA,NA,NA,2986,city_pop,45.390835,10.6975,1
4_Eur,ESP,Spain,Monzon/ESP,2010,"V4.0 (2018), V4.0 (2018)",18.994,NA,12.135,97,NA,88,NA,NA,NA,17144,"manual, manual",41.918611,0.196944,1
4_Eur,ESP,Spain,Monzon/ESP,2013,"V4.0 (2018), V4.0 (2018)",NA,NA,17.793,NA,NA,49,"Suburban, Urban",NA,NA,NA,NA,41.91735,0.194,1
4_Eur,ESP,Spain,Monzon/ESP,2014,V6.0  (2023),20,NA,14.51,0,NA,100,Urban,NA,NA,NA,NA,41.9161,0.1911,1
4_Eur,ESP,Spain,Monzon/ESP,2015,V6.0  (2023),20.224,15.185,13.422,82,15,93,Urban,NA,NA,NA,NA,41.9161,0.1911,1
4_Eur,ESP,Spain,Monzon/ESP,2016,V6.0  (2023),17.303,12.491,15.282,80,15,93,Urban,NA,NA,NA,NA,41.9161,0.1911,1
4_Eur,ESP,Spain,Monzon/ESP,2017,V6.0  (2023),19.249,15.358,9.292,81,15,99,Urban,NA,NA,NA,NA,41.9161,0.1911,1
4_Eur,ESP,Spain,Monzon/ESP,2018,V6.0  (2023),18.458,12.842,8.108,84,73,97,Urban,NA,NA,NA,NA,41.9161,0.1911,1
4_Eur,ESP,Spain,Monzon/ESP,2019,V6.0  (2023),20.907,12.785,11.983,87,87,100,Urban,NA,NA,NA,NA,41.9161,0.1911,1
4_Eur,ESP,Spain,Monzon/ESP,2020,V6.0  (2023),18.544,10.545,9.835,94,94,99,Urban,NA,NA,NA,NA,41.9161,0.1911,1
4_Eur,ESP,Spain,Monzon/ESP,2021,V6.0  (2023),20.379,12.1,8.178,95,94,98,Urban,NA,NA,NA,NA,41.9161,0.1911,1
4_Eur,SWE,Sweden,Mora/SWE,2017,V6.0  (2023),12.401,4.322,NA,100,100,NA,Urban,NA,NA,NA,NA,61.0095,14.552,1
4_Eur,ESP,Spain,Morasverdes/ESP,2013,V4.0 (2018),NA,NA,7.36,NA,NA,96,Rural,NA,NA,NA,NA,40.5697,-6.2239,1
4_Eur,ESP,Spain,Morasverdes/ESP,2014,V6.0  (2023),NA,NA,6.031,NA,NA,87,Rural,NA,NA,NA,NA,40.5697,-6.2239,1
4_Eur,ESP,Spain,Morasverdes/ESP,2015,V6.0  (2023),13.932,NA,3.615,74,NA,98,Rural,NA,NA,NA,NA,40.5697,-6.2239,1
4_Eur,ESP,Spain,Morasverdes/ESP,2016,V6.0  (2023),NA,NA,2.48,NA,NA,97,Rural,NA,NA,NA,NA,40.5697,-6.2239,1
4_Eur,ESP,Spain,Morasverdes/ESP,2017,V6.0  (2023),19.749,NA,1.681,90,NA,98,Rural,NA,NA,NA,NA,40.5697,-6.2239,1
4_Eur,ESP,Spain,Morasverdes/ESP,2018,V6.0  (2023),NA,NA,1.131,NA,NA,96,Rural,NA,NA,NA,NA,40.5697,-6.2239,1
4_Eur,ESP,Spain,Morasverdes/ESP,2019,V6.0  (2023),16.842,NA,1.621,96,NA,99,Rural,NA,NA,NA,NA,40.5697,-6.2239,1
